id,income
318,0.0055141123
22959,0.1998505
13047,0.15415336
21457,0.011703121
16179,0.0002446689
16168,0.23446463
29455,0.00015064151
4655,0.25043234
17479,0.003705816
4087,0.0058867945
6512,0.26589862
26667,0.015589961
628,0.9772092
5982,0.00041277765
10266,0.40998155
389,0.9980033
24708,0.06289179
13612,0.38044527
11714,0.007314222
13992,0.19669044
21112,0.16678374
31572,0.061057016
2207,0.99873906
19554,0.014767233
30641,0.0008149275
20354,0.0061019096
24052,0.013835866
26266,0.28639743
2352,0.99893683
7069,0.25745663
32183,0.31985953
12154,0.00010795121
9931,0.26589862
28992,0.025035104
798,0.9923046
21396,0.26250532
24534,0.18421212
13391,0.2667136
17859,0.12195006
12663,0.010137113
4777,0.14357397
30049,0.6949653
6546,0.3756567
2716,0.9960116
23998,0.48656723
5830,0.18141316
21116,0.32196492
20970,0.020395717
8711,0.0113800205
15230,0.4711745
4843,0.4240592
1160,0.0014996621
7756,0.02080628
27284,0.21866724
1938,0.99791473
13237,0.50632185
16025,0.06345755
22995,0.2152336
9690,0.5147241
13547,0.053793736
16442,0.0024432205
27759,0.20473588
14690,0.07614467
13983,0.00035026023
29748,0.004594769
13056,0.012285542
20165,0.00049926015
3892,0.00034396898
18396,0.37943712
16170,0.55527914
23183,0.1088427
17013,0.6293284
10322,0.17743407
11187,0.44693848
27601,0.5433362
32536,0.7505702
29346,0.0013605917
4042,0.00032698177
9595,0.15664819
6561,0.13500069
6532,0.2141783
3449,0.0036383662
10776,0.0010449891
29524,0.11319756
24808,0.00018222946
13703,0.36148855
2961,0.055196937
23693,0.28581285
10833,0.20077336
6192,0.4020437
31413,0.74738985
17363,0.33206317
27438,0.028355
17173,0.13067341
4776,0.23023367
4627,0.3224988
4082,0.0052544004
32178,0.0005092669
27755,0.0006525291
17477,0.010487488
686,0.9853635
8720,0.20828474
5311,0.19747153
284,0.009833142
30902,0.14683177
5935,0.020513278
2128,0.99985886
4905,0.6034891
6457,0.14540645
326,0.0086780405
22073,0.56836754
22056,0.04076562
11823,0.25318596
30370,0.08746445
29477,0.109666266
8424,0.40653256
28881,0.0007075682
16935,0.5234355
2478,0.9996076
9382,0.0018808122
29342,0.00027530748
32446,0.04377852
7491,0.00041277765
27003,0.014364765
24266,0.009011737
4656,0.19781698
8116,0.71275955
8737,0.061800893
7344,0.08337996
8451,0.20952494
11549,0.065179944
6178,0.49976218
15113,0.17476638
14187,0.29610392
4161,0.008369207
24996,0.0010549156
1615,0.9988595
21518,0.6737495
6124,0.008794259
28833,0.00011188266
23367,0.22388607
27810,0.08797514
9378,0.00074439734
13396,0.21733397
14153,0.27427575
15315,0.049885564
22536,0.64781755
12397,7.6860175e-05
10473,0.005245553
28412,0.22352573
9493,0.028976787
30455,0.0003094799
32253,0.29109237
10691,0.3728255
11836,0.0030318466
760,0.99694914
31304,0.204323
23217,0.13321108
16281,0.18451169
9124,0.07383255
4608,0.040923603
14083,0.18568175
26576,0.26334807
21651,0.08387708
4229,0.0016472646
14424,0.15858477
8625,0.12395837
6628,0.09118005
12107,0.102512754
13185,0.21876635
32387,0.16177255
29857,0.12509957
30182,0.049523205
25872,0.0007192793
20045,0.21050832
12935,0.6118707
16909,0.32404134
8492,0.01706375
20851,0.014550182
31641,0.24881788
18826,0.07813765
14488,0.18459216
31624,0.015379278
25145,0.24547835
9874,0.3688104
789,0.98040235
4294,0.3139459
28181,0.22408645
12841,0.18223742
31461,0.21339181
27978,0.029082682
12075,0.336584
32231,0.52663344
17836,0.5436653
11655,0.22969766
20028,0.2608163
8998,0.029320072
25238,0.34290275
11971,0.3197858
11047,0.36130303
6739,0.04932829
13499,0.41813618
510,0.99561286
25355,0.09376567
24354,0.2526629
22944,0.69051105
21787,0.5904634
5579,0.1971637
23817,0.172366
25172,0.18383339
18535,0.29787973
20408,0.22054106
8066,0.040303983
13889,0.17698665
4653,0.46963894
14881,0.4182159
23364,0.203107
21578,0.19673945
30604,0.0009975268
67,0.9989072
29780,0.47506315
22708,0.33702484
22783,0.00011825802
21944,0.37222955
208,0.0015601575
8155,0.020254288
22695,0.43063626
13530,0.07511108
30096,0.61636627
516,0.56760985
10656,0.37617493
14269,0.09191427
15830,0.30373845
23107,0.12693527
4238,0.43389696
9396,0.15850797
6289,0.00017719416
13728,0.003570813
31749,0.24208239
30681,0.49367484
12170,0.5715095
20007,0.49545488
4100,0.0010739594
2137,0.9997594
27906,0.29006618
31114,0.036700726
30808,0.07417156
9108,0.46014515
30245,0.18835382
1976,0.99987113
29562,0.0270383
18641,0.13453324
13459,0.22570449
768,0.9992918
26090,0.3900718
23214,0.17920552
6307,0.060140144
21923,0.005277545
21614,0.55531734
9903,0.14355263
7857,0.04532188
23061,0.081757605
24309,0.05125709
6799,0.09712261
18251,0.3300631
4943,0.12857743
25581,0.46802992
27639,0.0005714614
29568,0.336589
31220,0.010298716
28713,0.02964568
1251,6.226032e-05
6070,0.03682
1201,0.008711726
16955,0.39937133
32189,0.077328406
3451,0.0008810976
3911,0.00030570227
28891,0.2757864
25703,0.00036305666
20213,0.50348336
25850,0.053816866
22384,0.09631753
21980,0.11619325
29160,0.1808342
29512,0.00036562278
10875,0.043931007
23209,0.031101666
15496,0.019298185
17962,0.5470628
2585,0.9987563
3704,0.93060094
17182,0.5058561
28196,0.078260496
18803,0.058978185
8153,0.03159643
8339,0.5241986
19333,0.26469108
21003,0.4813529
1385,0.4173546
28587,0.00035944558
14479,0.0016312103
9348,0.111196145
10902,0.35068786
24038,0.521944
28224,5.9690712e-05
13650,0.104448214
32437,0.12714905
27275,0.4845943
31581,0.6406985
8639,0.036813974
7641,0.2754428
22010,0.19219361
24048,0.17378427
28169,0.13834661
15026,0.14861521
21718,0.00016672176
22540,0.09340756
26598,0.000106807376
21398,0.48562345
14585,0.12668014
18440,0.13359842
3473,0.006606756
5564,0.097127505
4952,0.0081279455
25073,0.09615268
29684,0.20382261
23966,0.31950465
261,0.010823818
9906,0.0012304562
25599,0.39688393
5722,0.036969293
14781,0.26163122
26433,0.028648144
21220,0.3507224
21702,0.09890897
13675,0.0010938362
27551,0.07031757
32355,0.3572229
19617,0.19975886
185,0.45930943
958,0.98078877
15825,0.0040713963
11469,0.119731866
13833,0.0021219896
14762,0.0039982684
16836,0.33761373
31462,0.019378915
27477,0.00021937699
17795,0.33978346
22363,0.36085832
2499,0.9993687
22040,0.052357227
32267,0.16852166
22738,0.0006714608
15475,0.03545692
9250,0.07875663
32354,0.021977343
23005,0.00044784832
15022,0.22158031
26648,0.000279022
17922,0.039423916
29498,0.12079848
19204,0.2846378
12416,0.11777857
23197,0.021042002
26857,0.48760533
26095,0.34688362
29481,0.0054783523
8916,0.26793006
13280,0.15856615
24596,0.17408252
55,0.99738556
2420,0.99644583
25576,0.21056618
6848,0.16999473
1901,0.9989073
25988,0.18060505
27075,0.0927731
1812,0.9937534
3689,0.9736239
6760,0.088187575
18352,7.127063e-05
5650,0.48999193
1776,0.9989813
14810,0.00013017014
5626,0.27500156
24306,0.38784078
9820,0.29242125
10339,0.104895644
7628,0.00040593738
4101,0.011294323
1465,0.008969914
24811,0.00034654752
437,0.9918623
23455,0.13877879
28866,0.0020232834
4440,0.058321156
14593,0.031141263
26353,0.2291749
3619,0.0006807622
1647,0.99938285
6183,0.16947463
24326,0.3838527
23337,0.06986044
15195,0.21008703
31389,0.748191
8910,0.06302289
19212,0.45506158
21665,0.1980203
663,0.9915359
9104,0.48370224
1091,4.7107744e-05
7041,0.26684603
5260,0.49800113
7771,0.008060337
8579,0.0001969415
8552,0.2653337
1653,0.9995881
22150,0.07454111
1014,0.014832708
1474,0.024074124
25404,0.58665514
26990,0.17785178
26530,0.19230457
24729,0.010337085
18132,0.28060412
29440,0.05553965
18106,0.0074967598
19405,0.07594089
26327,0.011583951
19273,0.6109625
29264,0.36704615
11281,0.21831112
3378,0.0013924643
9898,0.11438676
24945,0.035288785
26895,0.34013805
24008,0.0007386615
19824,0.00014972429
6326,0.30654946
12961,0.1265577
31380,0.0017183985
21698,0.26681474
22214,0.037430372
17717,0.8388678
17663,0.16678214
26081,0.023319693
32395,0.19219361
3831,0.0047834846
10490,0.7969541
29627,0.3617294
8382,0.11512151
21394,0.16559297
20665,0.23002417
847,0.99593794
31802,0.25376692
11194,0.00966419
23982,0.00010254617
32303,0.00040487904
15610,0.00026330483
5949,0.26889995
2101,0.9992568
10831,0.14634606
484,0.96115345
10124,0.012757085
25780,0.00013370453
25879,0.0015559018
27277,0.009496826
7435,0.078903005
29777,0.16786797
12576,0.12377743
6964,0.3269905
21620,0.19901899
19509,0.042632356
19038,0.09468013
22974,0.000114069946
32269,0.25636098
18461,0.684133
18357,0.58250314
6319,0.04376833
29200,0.035386022
3746,0.9564477
5325,0.07146236
24687,0.39730874
4803,0.15953447
3117,0.017155398
27475,0.06993143
6334,0.08420018
15770,0.53552973
13532,0.060461838
21931,0.33347172
26949,0.58386636
6920,0.0010010336
15232,0.046263207
24573,0.412177
23,0.8672733
20283,0.05258096
17904,0.3557405
23568,0.48147383
32156,0.61561495
2098,0.9997631
16300,0.26163122
15467,0.20268993
30335,0.3292731
4014,0.004785249
4468,0.07744857
308,0.00011594885
8543,0.38402948
5286,0.38298517
26236,0.26428002
14277,0.18493839
7458,0.07997789
6926,0.0004388217
1751,0.9924339
17425,0.042274408
20245,0.00090375677
5581,0.16797607
31551,0.20021309
1095,6.0784176e-05
9041,0.24247436
8009,0.00050917035
24805,0.0006695846
19666,0.28000373
30341,0.0037850747
14324,0.23865037
23904,0.50649834
21010,0.55531734
17890,0.25460196
30169,0.37501878
32299,0.37002784
12878,0.36351615
4565,0.00053025875
18238,0.2698335
18620,0.2943279
17606,0.30087897
19321,0.04403945
25453,0.00028433301
22554,0.098557144
849,0.99741226
12312,0.4305571
14680,0.6260548
5297,0.27664363
11476,0.13362582
6862,0.121952996
4316,0.19252315
9296,0.055905983
6482,0.023190066
15215,0.3142424
8277,0.064942345
9864,0.3745485
13955,0.00043896373
17940,0.00048058093
11078,0.20829575
12668,0.4415794
256,0.002552013
5763,0.25984544
28110,0.3071756
26472,0.6858672
32184,0.5119252
16463,0.00035026023
26169,0.061285127
10372,0.010362707
20748,0.36124694
16280,0.26474804
14528,0.43310177
8765,0.06691747
23289,0.026246628
4187,0.008998712
9049,0.28686047
12918,0.38137206
14769,0.07863418
4337,0.2939589
18010,0.18818489
15082,0.08726669
32152,0.069818
8429,0.24469201
19550,0.01933016
2062,0.99680436
9075,0.14016865
15166,0.28119144
1204,0.011353994
5921,0.69292164
17077,0.08403883
14480,0.050367214
31395,0.003155008
15648,0.31363437
32130,0.0003974633
25280,0.0004654608
9552,0.33384743
26742,0.01734798
882,0.984894
31863,0.005814284
11737,0.013366802
7538,0.03178187
16809,0.0889043
25399,0.00047574137
14040,0.55153054
22786,0.3133432
18176,0.31010187
31001,0.00032321576
3154,0.004918231
28560,0.053580623
28543,0.01543115
23355,0.40133908
20113,0.003928477
7969,0.27326235
19477,0.18818489
6981,0.46418127
25257,0.048033033
10383,0.09376567
12344,0.12644328
2419,0.9979882
7915,0.31632134
12329,0.5480149
29166,0.7906044
4651,0.013786518
10885,4.840469e-05
14521,0.24159576
20749,0.18818489
11959,0.26408094
2999,0.7753183
17428,0.5948938
20179,0.00051480695
19595,0.0004295611
22289,0.026498506
31765,0.0014452918
21043,0.005547086
4170,0.001738549
15203,0.09311243
9930,0.1608256
9751,0.008290128
1171,0.0074698757
23286,0.10389363
1950,0.9873756
6560,0.6205127
7566,0.24643874
15027,0.15151031
25707,0.60977066
19933,0.08958178
26725,0.18593125
26608,0.52484673
30929,0.2576713
21320,0.019491207
25834,0.24814925
32179,0.20881537
28592,0.14579037
2442,0.99386615
26441,0.00235499
31607,0.07341787
13303,0.048497576
16424,0.00066202704
10487,0.07957449
11875,0.14694667
28292,0.28748798
28354,0.09421717
9351,0.37014592
15571,0.028241474
7937,0.06542285
15061,0.23540558
18477,0.14035518
8234,0.4883768
28413,0.2315926
12374,0.5397878
26885,0.2491232
546,0.85988075
28270,0.0001579478
34,0.85066
25345,0.13037215
29064,0.7083988
20947,0.12174836
3759,0.0031797227
6714,0.081557736
21487,0.004766329
6390,0.0004330032
25646,0.051843394
9017,0.01739185
177,0.5629154
29028,0.058112226
17241,0.009091109
2681,0.9924132
2983,0.043981384
6594,0.061781727
2205,0.99263
26425,0.0009694333
727,0.93624413
10484,0.16669758
13245,0.57742786
20968,0.3028428
25258,0.2117482
20879,0.32745048
4307,0.05957309
2089,0.99930084
8654,0.22068678
9457,0.1926865
31044,0.002070334
30547,0.010322295
26523,0.39393055
8900,0.03355721
32530,0.005475181
27155,0.27679175
24406,0.10953845
21905,0.04175781
29270,0.2224721
12723,0.24432239
532,0.012263251
29899,0.35060555
11038,0.6067243
9548,0.047063813
8149,0.15716751
31242,0.047073055
26069,0.17567642
3884,0.00036404736
28814,0.16583668
21660,0.5104879
6525,0.1358736
1062,0.00067517074
18165,0.3894091
25648,0.076109
24410,0.08178515
25984,0.56836754
16953,0.00016595633
29134,0.00046899327
18939,0.36927137
18817,0.6376202
28591,0.23074132
750,0.9953881
13188,0.17974819
10333,0.88323015
13485,0.011586386
280,0.04304549
26620,0.00020876063
13430,0.0005221071
31093,0.69902664
3393,0.009347996
6062,0.057454813
28820,0.1521361
24120,0.07992428
13429,0.02793485
9325,0.4044946
26461,0.00021233229
20952,0.00042031307
4153,7.002786e-05
1738,0.98557043
8374,0.06793885
10404,0.38255194
20531,0.19790931
20406,0.62383765
22660,0.22897083
30503,0.0020514696
30423,0.026327016
27896,0.26066676
21192,0.0356383
18911,0.24684507
27338,0.1131478
13007,0.5590016
30750,0.3522229
8171,0.004044574
17373,0.059922095
9577,0.03513534
29624,0.00018136707
23189,0.04009818
19892,0.0251639
8303,0.00017229222
4891,0.77051485
23459,0.31417328
30936,0.6631799
17421,0.35574722
21595,0.008613093
20881,0.1569029
16006,0.0569635
21650,0.39829984
24711,0.5776172
11554,0.17947538
4444,0.024544884
12816,0.0033102916
12988,0.5680898
6657,0.11287465
5539,0.5243852
14560,0.25946918
7128,0.019585878
26600,0.005234559
9073,0.31861168
6144,0.11152996
30051,0.0065553654
23121,0.037334077
18119,0.21386802
21945,0.003900912
15163,0.20672688
9829,0.23895818
10607,0.21495864
12053,0.00088460254
7904,0.23174341
25572,0.00022173117
26520,0.34565172
14540,0.08387278
25352,0.18850149
26148,0.29472843
19956,0.004784425
21361,0.012895284
20503,0.3340581
19709,0.00038111658
24549,0.12159492
11237,0.0248036
22857,0.106888495
22917,0.48419228
32079,0.5574583
20942,0.053816866
1052,0.044402268
31147,0.60474133
29259,0.24311976
28905,0.024816444
25036,0.7735525
20030,0.2204629
8150,0.10619029
9422,0.48409203
645,0.95053595
22539,0.097923264
22749,4.321869e-05
18336,0.20251748
21825,0.47720954
14862,0.22897083
11160,0.35274693
28200,0.004459651
24133,0.38139158
21922,0.3769367
8464,0.13670987
26975,0.07992428
29286,0.20010072
13941,0.0037850747
29255,0.01949925
9901,0.07700549
20206,0.00036788682
11546,0.34097365
15401,0.6564688
9364,0.14590992
14765,0.012126121
21551,0.26531297
30861,0.39829984
28385,0.82075673
29029,0.0742316
15085,0.046886127
16985,0.53103095
25008,0.62773305
28299,0.22586432
18149,0.00012726383
18656,0.013100226
13066,0.21110533
16383,0.000110875706
273,0.016436616
32290,0.7604612
11542,0.5752083
20436,0.18059541
4293,0.00040487904
444,0.9972088
25254,0.20656607
18371,0.83511055
7805,0.018153282
6772,0.07589397
28207,0.34805396
15112,0.21448602
22874,0.19268245
31840,0.06876428
5261,0.035467625
1763,0.9962554
2280,0.9992015
26385,0.25181535
28535,0.25498703
20863,0.6052012
28825,0.72987366
6011,0.14284629
21310,0.00035276468
30858,0.2610878
19382,0.07425262
16382,0.16985068
21886,0.03708468
26571,0.00513712
10442,0.38137206
5276,0.4082054
29537,0.5282458
11107,0.08229391
17498,0.0032447497
9823,0.38969427
14873,0.22358008
28256,0.12027009
2879,0.9950706
31960,0.49939093
29441,0.06765226
25174,0.03153418
10633,0.05974086
6869,0.10953845
23699,0.053145573
24495,0.01674227
25888,0.17275925
22025,0.02911762
5657,0.051023368
9586,0.3207745
17786,0.6366459
9005,0.00021985002
7333,0.022996774
4901,0.06623416
24629,0.21251841
12620,0.00045435532
25722,0.4481414
1356,0.89410484
11866,0.10151431
7060,0.32756406
30329,0.03153418
30492,0.33235613
12233,0.08775837
20217,0.2449188
22606,0.0005682885
24782,0.01712855
25332,0.006778985
25246,9.673784e-05
22013,0.4552673
22993,0.053999387
11711,0.07820677
3901,0.010475178
25588,0.17669824
19915,0.44802487
25141,0.098326065
24364,0.16831577
16244,0.13927151
7512,0.035944108
23845,0.4790376
12012,0.12033481
18021,0.0001496007
27311,0.27882048
9797,0.0003340161
11738,0.11248008
29118,0.032627568
9519,0.00018587097
27499,0.2907417
18629,0.0006368181
1754,0.99726284
23918,0.32170194
21827,0.52661395
22966,0.00027641843
30856,0.148401
25200,0.14084952
23365,0.5530533
5408,0.22021735
17699,0.10898678
26395,0.34052533
22285,0.4687089
2767,0.9971169
5975,0.102157794
18661,0.14796758
9014,0.34446684
5495,0.12764278
20407,0.00095252023
12041,0.097530514
28359,0.04009492
23192,0.08252764
12686,0.21103127
7819,0.24801877
13881,0.5752787
14688,0.26352614
18543,0.21408169
21477,0.5910275
25996,0.089883074
6936,0.22607632
32274,0.06741731
15706,0.56994647
14761,0.69333905
12123,0.010017362
26260,0.64711225
25627,0.00031235217
2161,0.9997911
32043,0.20864046
12910,0.05115997
500,0.99771607
29116,0.253803
12023,0.0021087956
2602,0.9985709
30476,0.35334268
12209,0.57355416
22299,0.16177255
24801,0.5623276
22505,0.053448036
24951,0.19428767
24370,0.5990162
6518,0.38905263
17678,0.08089389
11177,0.36246747
338,0.032901816
18601,0.06363305
32314,0.053797625
17571,0.03469706
15089,0.00037982967
25544,0.0004765145
5738,0.13671625
9655,0.13900232
24468,0.00031406345
20427,0.33024508
6244,0.0011396767
14895,0.084523655
31442,0.45062307
5302,0.04878907
8589,0.3013306
9101,0.10075623
296,0.013078446
1726,0.9992649
30991,0.0041740346
12225,0.46500632
19048,0.33181098
25777,0.37369832
17494,0.32002196
6763,0.156049
7467,0.19208208
8338,0.41125685
23353,0.12589715
14133,0.21208566
7626,0.13259536
21952,0.10873047
7949,0.23036654
13437,0.46359998
2859,0.99453074
7944,0.0065184655
8260,0.07643071
8082,0.58259034
25725,0.00024794412
17378,0.542572
22487,0.04726147
25809,0.00022011973
15966,0.39183986
26331,0.009191896
15223,0.0015086031
26929,0.22986014
13756,0.057016447
25863,0.32002285
19209,0.048493538
20958,0.4086819
528,0.07452298
16389,0.26097172
22643,0.37166446
26561,0.19677818
9180,0.36787292
22288,0.0037201159
27935,0.11966042
13177,0.089737095
13569,0.33867165
6966,0.10020007
2454,0.9996623
3041,0.9955766
17349,5.308166e-05
22922,0.3945252
15252,0.0050715413
2933,0.01254645
15149,0.28232345
1554,0.63635594
17097,0.061894614
24148,0.33814806
23886,0.18459444
9262,0.3676844
7524,0.4322167
29889,0.18672374
21424,0.47326857
11394,0.0070011597
31377,0.16318081
8189,0.0882623
6318,0.07210122
18310,0.00048058093
24822,0.35001796
22,0.5487816
10140,0.00010025512
28366,0.5767735
27299,0.0073967096
6485,0.42338857
25318,0.052944366
16693,0.16245222
4035,0.012889561
24901,0.35165185
17734,0.085316084
23484,0.06289723
24002,0.051023368
7131,0.05607096
28585,0.13885675
2342,0.99969006
32319,0.39590254
11878,0.0005134497
4892,0.014992896
474,0.99802834
13826,0.36139238
19397,0.53006804
2238,0.9954266
26880,0.09660562
6231,0.0736011
21132,0.035125747
5486,0.40558267
21414,0.00030584217
18626,0.0015901893
31797,0.3316782
22528,0.05182329
3092,0.9943896
15228,0.22884324
28217,0.05664902
7980,0.5080661
8388,0.4535402
22981,0.19005433
31724,0.13877879
21091,0.13667135
13024,0.26965448
28209,0.0009466116
20131,0.26760948
29422,0.23352265
28295,0.22684757
12549,0.020923298
5776,0.2929248
21780,0.10878617
15816,0.00035026023
4930,0.010298716
23528,0.2289637
17740,0.00085237337
32080,0.05712876
21849,0.00055505626
5412,0.30319542
7758,0.11649916
14338,0.0019621938
30122,0.2920036
31837,0.17876758
22391,0.5902642
22153,0.46340021
4268,0.078019015
21591,0.051994924
11642,0.13877879
24323,0.34263232
6576,0.6428695
28425,0.20980059
30722,0.13123211
6139,0.074600816
21766,0.31004208
28435,0.16074115
29574,0.024238057
3872,0.007064183
1549,0.999488
25761,0.00019381671
18739,0.0027189094
15403,0.3953427
13578,0.104448214
4947,0.010611547
9204,0.23302564
28929,0.061302107
23116,0.042216633
22996,0.01473082
20101,0.039065275
24089,0.16260114
23115,0.1976324
6819,0.032148305
11606,0.030800983
1368,0.08064626
149,0.1387669
24463,0.015768953
12279,0.29140598
8019,0.0003047472
26816,0.3715299
13165,0.016290959
6901,0.26582265
29332,0.0065050498
16552,0.011407869
5272,0.0005093189
6647,0.03738009
25918,0.25745282
30663,0.6764139
405,0.9968033
13629,0.050536733
7136,0.0009415649
26942,0.11351105
24460,0.031017123
17983,0.19334626
18503,0.49759725
30828,0.15953447
11216,0.05914872
9024,0.08390343
15177,0.07481892
8078,0.6428858
15066,0.046886127
6853,0.058172256
31278,0.69271284
1070,0.019521525
31771,0.081153765
25283,0.46939948
20884,0.15646236
31787,0.23123471
7582,0.030814368
5294,0.06608359
19409,0.23999695
22963,0.16857633
13001,0.13190912
29881,0.11358989
28829,0.4243443
2192,0.9995289
8113,0.60074145
9719,0.7252339
29244,0.10432792
13974,0.034613222
2044,0.9991186
24537,0.00077088544
14266,0.42149276
17146,5.7435504e-05
22071,0.20199643
7581,0.3908218
13860,0.00028479178
25788,0.0040804665
22651,0.0201863
2081,0.99961156
908,0.00040067203
30560,4.837502e-05
23564,0.18124828
14678,0.020109715
27754,0.13959755
16895,0.27991638
28528,0.102514066
20631,0.17411986
16381,0.026735343
15731,0.25790337
4279,0.25599778
2776,0.995301
32344,0.29880804
29555,0.4113295
26138,0.24484022
28113,0.24730192
28409,0.0004881181
9633,0.49671686
13980,0.2429255
8626,0.5623276
2235,0.9857012
8238,0.06993143
15245,0.0010449891
26501,0.06492157
16646,0.12244768
21803,0.00018950553
5865,0.015866635
4070,0.00037574454
27643,0.008898443
24740,0.030666983
4205,4.2456445e-06
22988,0.39683738
30554,0.00010025512
12830,0.04082759
2302,0.97496593
22202,0.29186124
18066,0.00981941
23795,0.061896384
4165,0.000102006066
23126,0.040355865
30962,0.00030350566
3489,0.0050427984
6615,0.021128723
58,0.99799746
31774,0.28835216
29307,0.06493534
30680,0.5372033
5339,0.56951684
26388,0.40565696
28923,0.058801197
15291,0.00020273241
596,0.9700004
27790,0.0058721905
25430,0.104448214
19466,0.52756566
1405,0.50217235
10709,0.028178701
30771,0.042424463
27063,0.0068445196
17065,0.106459536
16596,0.61855
19701,0.112733595
7007,0.0030283676
19377,0.16333449
27610,0.061956957
12695,0.049900293
12239,0.25919676
3894,0.008113004
19148,0.29720342
28969,0.044352736
31248,0.051023368
582,0.900067
14117,0.16210088
29954,0.77630454
6346,0.00052313705
1414,0.3717665
778,0.99689543
30027,0.030152258
29012,0.08483192
27747,0.0005038235
12449,0.18174592
12940,0.21190888
30270,0.0048956717
9074,0.29671186
7220,0.0003094799
19131,0.1586026
8481,0.45905623
25060,0.3277409
28024,0.14572555
4494,0.20680322
26536,0.011212558
15489,0.2815346
3926,0.015900005
5902,0.23876734
3903,0.0046668123
2323,0.99774545
25478,0.11471436
1486,0.036313303
16307,0.103121065
17686,0.00016278887
21095,0.046019487
7054,0.45437208
5665,0.12560017
3652,0.005015326
25213,0.17913254
20860,0.3218006
7591,0.16852166
26923,0.74143785
17943,0.15148228
3952,0.002923465
10256,0.029916361
15188,0.00020198051
5943,0.07197349
8789,0.16559297
30351,0.21400128
4121,0.0053072213
9245,0.09294985
20857,0.0004591407
9941,0.48667327
16951,0.0025630628
8177,0.21675994
19374,0.1159146
18771,0.0007828933
3632,0.0039452887
23058,0.66694546
8297,0.041604098
2583,0.9997811
26046,0.14244123
25239,0.077605434
14804,0.31334415
27596,0.37282145
5612,0.31376913
12425,0.09819528
4508,0.24113134
1973,0.99976665
2220,0.9998323
6927,0.18621352
31568,0.0240366
10968,0.49267778
31761,0.1318441
25673,0.31234425
30446,0.07544594
30147,0.12185203
24194,0.6409349
30895,0.004518233
8704,0.0012236673
31309,0.00030929374
21191,0.12711094
971,0.96046245
30333,0.17671944
27933,0.19334626
27490,0.005084425
7871,0.053381074
20917,0.6239816
25111,0.33657056
15585,0.19314161
21969,0.045418486
10524,0.020117223
23032,0.109284624
17158,0.8396309
21965,0.06577764
28979,0.24592274
2513,0.9997631
21246,0.2474664
9717,0.18935561
9732,0.0119755
14104,0.021461513
20597,0.0057197097
8340,0.3817067
18030,0.07196828
24884,0.05250035
22350,0.42288196
15236,0.45255893
7929,0.0051528085
1168,0.025316633
27104,0.019672712
7096,0.15483734
11257,0.37383172
14930,0.104978345
30127,0.3907858
1674,0.9992787
8154,0.04065229
17062,0.43323016
9406,0.06993143
399,0.9915338
12773,0.000184581
18287,0.00017877056
1816,0.99937135
14403,0.05856739
23009,0.2694163
21816,0.30172935
22843,0.19208208
9136,0.049097527
24177,0.00014022195
17863,0.03696518
